id,categoria,nombre,descripcion,direccion,latitud,longitud,titularidad,accesibilidad_pmr
ITS-SEM-19071,semaforo,SEMAFOROACUSTICO_06.22,Intersección con c/ Rosa,Calle Rosa,36.72272725967195,-4.442038536090542,municipal,si
ITS-SEM-19009,semaforo,SEMAFOROACUSTICO_04.12,Intersección con c/ Córdoba,Alameda Principal,36.71757594125147,-4.422544240969754,municipal,si
ITS-SEM-19152,semaforo,SEMAFOROACUSTICO_08.06,Intersección con Avda. Los Guindos,Avenida de Velázquez,36.6931734352066,-4.453990459461157,municipal,si
ITS-SEM-19342,semaforo,SEMAFOROACUSTICO_15.16,Intersección con Cl. Retama,Calle Lope de Rueda,36.74481403765834,-4.491234000020291,municipal,si
ITS-SEM-19341,semaforo,SEMAFOROACUSTICO_15.15,Av. Lope de Rueda - C/ Diana,Calle Lope de Rueda,36.74401103765729,-4.490386000020258,municipal,si
ITS-SEM-19036,semaforo,SEMAFOROACUSTICO_04.39,,Glorieta de Albert Camus,36.71594176681758,-4.429657898506571,municipal,si
ITS-SEM-19064,semaforo,SEMAFOROACUSTICO_06.14,Intersección con Cl. Blas de Lezo,Calle Blas de Lezo,36.729658204706865,-4.434163570422619,municipal,si
ITS-SEM-19238,semaforo,SEMAFOROACUSTICO_10.37,,Paseo Martiricos,36.732222016789464,-4.426718936553319,municipal,si
ITS-SEM-19270,semaforo,SEMAFOROACUSTICO_12.05,Intersección con Cl. Abindarraez,Calle María Tubau,36.74074303765338,-4.4226070000182816,municipal,si
ITS-SEM-19328,semaforo,SEMAFOROACUSTICO_14.18,Cruce con Av. Imperio Argentina,Camino de la Térmica,36.68117071757739,-4.450772600018898,municipal,si
ITS-SEM-19327,semaforo,SEMAFOROACUSTICO_14.17,,Camino de la Térmica,36.68049971912118,-4.449947014591074,municipal,si
ITS-SEM-19228,semaforo,SEMAFOROACUSTICO_10.27,Intersección c/ Postigo,Calle Cruz del Molinillo,36.7271470376361,-4.4225200000182445,municipal,si
ITS-SEM-19290,semaforo,SEMAFOROACUSTICO_12.32,,Avenida Málaga Oloroso,36.746214881713925,-4.4175204313844025,municipal,si
ITS-SEM-19223,semaforo,SEMAFOROACUSTICO_10.20,Intersección Avda. Doctor Marañón,Avenida de Luis Buñuel,36.73290703764339,-4.4282230000184155,municipal,si
ITS-SEM-19300,semaforo,SEMAFOROACUSTICO_13.06,Intersección con Plaza de Olletas,Plaza de Olletas,36.733089048989875,-4.4160962104978285,municipal,si
ITS-SEM-19098,semaforo,SEMAFOROACUSTICO_01.14,Intersección Ctra. de Olias,Calle Almería,36.72021803762742,-4.353262000016521,municipal,si
ITS-SEM-19294,semaforo,SEMAFOROACUSTICO_12.36,,Calle Lorenza Correa,36.73774589859586,-4.4226091465898705,municipal,si
ITS-SEM-19221,semaforo,SEMAFOROACUSTICO_10.18,Intersección con Cl. Pepe González Marín,Avenida de Jorge Silvela,36.733156037643724,-4.425094000018325,municipal,si
ITS-SEM-19289,semaforo,SEMAFOROACUSTICO_12.31,Av. Jorge Silvela - C/ Fernando Loring,Avenida de Jorge Silvela,36.735296037646386,-4.424835000018334,municipal,si
ITS-SEM-19224,semaforo,SEMAFOROACUSTICO_10.22,,Avenida de Luis Buñuel,36.73363003764432,-4.432757000018534,municipal,si
ITS-SEM-19225,semaforo,SEMAFOROACUSTICO_10.23,,Avenida de Luis Buñuel,36.73368815731405,-4.432722648482821,municipal,si
ITS-SEM-18985,semaforo,SEMAFOROACUSTICO_03.12,Intersección con Cl. Rafael Pérez Estrada,Paseo Marítimo Pablo Ruiz Picasso,36.72175703762923,-4.399475000017632,municipal,si
ITS-SEM-18986,semaforo,SEMAFOROACUSTICO_03.13,Intersección con c/ Idris,Paseo Marítimo Pablo Ruiz Picasso,36.72255096817335,-4.396564364450851,municipal,si
ITS-SEM-18990,semaforo,SEMAFOROACUSTICO_03.19,,Paseo Marítimo Pablo Ruiz Picasso,36.72308027185762,-4.394528986703751,municipal,si
ITS-SEM-19125,semaforo,SEMAFOROACUSTICO_07.10,Intersección con Av. Juan XXIII,Calle Héroe de Sostoa,36.70362952881016,-4.440863728541927,municipal,si
ITS-SEM-19365,semaforo,SEMAFOROACUSTICO_16.03,,Avenida de José Ortega y Gasset,36.708272635732186,-4.488076949721391,municipal,si
ITS-SEM-19227,semaforo,SEMAFOROACUSTICO_10.25,,Avenida de Fátima,36.72458795203785,-4.4263836774314305,municipal,si
ITS-SEM-19262,semaforo,SEMAFOROACUSTICO_11.31,,Bulevar Adolfo Suárez,36.7033240376057,-4.449965000018935,municipal,si
ITS-SEM-19261,semaforo,SEMAFOROACUSTICO_11.27,Sillita de la Reina con Nueva Avd. del Parque,Bulevar Adolfo Suárez,36.704698037607436,-4.44699900001885,municipal,si
ITS-SEM-19263,semaforo,SEMAFOROACUSTICO_11.32,Cancho Pérez con Nueva Avd. del Parque,Bulevar Adolfo Suárez,36.70177503760366,-4.452982000019019,municipal,si
ITS-SEM-19003,semaforo,SEMAFOROACUSTICO_04.06,Intersección con Cl. Casas de Campo,Avenida de Manuel Agustín Heredia,36.71644071277612,-4.420934915560771,municipal,si
ITS-SEM-19216,semaforo,SEMAFOROACUSTICO_10.12,Intersección con c/ Martiricos,Avenida del Arroyo de los Ángeles,36.72735745399225,-4.42779332401207,municipal,si
ITS-SEM-19215,semaforo,SEMAFOROACUSTICO_10.11,Intersección con Cl. Mazarredo,Avenida del Arroyo de los Ángeles,36.72766303763669,-4.4284060000184065,municipal,si
ITS-SEM-19005,semaforo,SEMAFOROACUSTICO_04.08,Intersección con Alameda de Colón,Avenida de Manuel Agustín Heredia,36.713489570089344,-4.423981666583187,municipal,si
ITS-SEM-19017,semaforo,SEMAFOROACUSTICO_04.20,A la altura de Jardines de Picasso,Jardines de Picasso,36.71699972889457,-4.4331872463411335,municipal,si
ITS-SEM-19318,semaforo,SEMAFOROACUSTICO_14.07,Intersección con Cl. Ayamonte,Calle Pacífico,36.68593103758347,-4.445523000018755,municipal,si
ITS-SEM-19170,semaforo,SEMAFOROACUSTICO_08.25,Intersección con Cl. Toledillo,Calle Cortijo de Echarte,36.701614551064154,-4.449203386921722,municipal,si
ITS-SEM-19312,semaforo,SEMAFOROACUSTICO_14.01,Intersección con Cl. Concejal Muñoz Cerván.,Calle Pacífico,36.697440346937896,-4.438197612781032,municipal,si
ITS-SEM-19313,semaforo,SEMAFOROACUSTICO_14.02,Intersección con Carril de la Chupa.,Calle Pacífico,36.69431761017748,-4.440536499042082,municipal,si
ITS-SEM-19317,semaforo,SEMAFOROACUSTICO_14.06,Intersección con Cl. Almonte,Calle Pacífico,36.68757203758558,-4.444470000018735,municipal,si
ITS-SEM-19156,semaforo,SEMAFOROACUSTICO_08.10,Intersección con Av. Isaac Peral,Avenida de Isaac Peral,36.69803623144653,-4.455867767353064,municipal,si
ITS-SEM-19135,semaforo,SEMAFOROACUSTICO_07.21,A la altura de c/ Tomás Echevarría,Paseo de Antonio Machado,36.704949880455665,-4.431679844874696,municipal,si
ITS-SEM-19315,semaforo,SEMAFOROACUSTICO_14.04,Esq. con Cl. Francisco de Cossio,Calle Pacífico,36.69111003759008,-4.442246000018681,municipal,si
ITS-SEM-19233,semaforo,SEMAFOROACUSTICO_10.32,A la altura del Hospital Materno Infantil,Avenida del Arroyo de los Ángeles,36.72908403763851,-4.432687000018526,municipal,si
ITS-SEM-19006,semaforo,SEMAFOROACUSTICO_04.09,Intersección con Puente del Carmen,Avenida de Manuel Agustín Heredia,36.712119657616924,-4.425100000018271,municipal,si
ITS-SEM-19234,semaforo,SEMAFOROACUSTICO_10.33,,Calle Toledo,36.728937557043324,-4.428421287503325,municipal,si
ITS-SEM-19249,semaforo,SEMAFOROACUSTICO_11.11,Avenida José Ortega y Gasset con calle Valderaduey.,Avenida de José Ortega y Gasset,36.71171901436557,-4.4438409805485755,municipal,si
ITS-SEM-19385,semaforo,SEMAFOROACUSTICO_18.03,,Carretera Coín,36.66066039326546,-4.4996223931569785,municipal,si
ITS-SEM-19102,semaforo,SEMAFOROACUSTICO_01.18,Intersección con Cl. Aljofaina,Calle Almería,36.72089982815293,-4.358109533803411,municipal,si
ITS-SEM-18981,semaforo,SEMAFOROACUSTICO_03.08,Intersección con Cl. Keromnes,Paseo Marítimo Pablo Ruiz Picasso,36.71906703762577,-4.40781100001783,municipal,si
ITS-SEM-19097,semaforo,SEMAFOROACUSTICO_01.13,Intersección con c/ Padre Coloma,Calle Almería,36.7205370240756,-4.356455281393442,municipal,si
ITS-SEM-19101,semaforo,SEMAFOROACUSTICO_01.17,Intersección con c/ Padre Lerchundi,Calle Almería,36.72038222714776,-4.355448111908331,municipal,si
ITS-SEM-19295,semaforo,SEMAFOROACUSTICO_13.01,C/ Ferrándiz - C/ Subida San Cristobal,Calle Ferrándiz,36.72724003763621,-4.409450000017905,municipal,si
ITS-SEM-19012,semaforo,SEMAFOROACUSTICO_04.15,Intersección con c/ Puerta del Mar,Calle Martínez,36.718478951922386,-4.422909021395786,municipal,si
ITS-SEM-19092,semaforo,SEMAFOROACUSTICO_01.08,Intersección con Cl. Escritor Marín Higuero,Calle Escultor Marín Higuero,36.72181569926683,-4.364321529882054,municipal,si
ITS-SEM-19099,semaforo,SEMAFOROACUSTICO_01.15,Intersección con c/ Doctor Gutierrez Mata,Calle Almería,36.71967219974193,-4.351497888581546,municipal,si
ITS-SEM-18997,semaforo,SEMAFOROACUSTICO_03.27,Intersección con Cl. Santa Cristina,Paseo Marítimo Pablo Ruiz Picasso,36.719678037626636,-4.406753000017814,municipal,si
ITS-SEM-19094,semaforo,SEMAFOROACUSTICO_01.10,Intersección por Av. Estación del Palo,Avenida de la Estación de el Palo,36.72108257326144,-4.361325502412344,municipal,si
ITS-SEM-19305,semaforo,SEMAFOROACUSTICO_13.11,Intersección con Cl. Decano Ignacio Alaminos,Calle Decano Ignacio Alaminos,36.73517413634054,-4.409648180025868,municipal,si
ITS-SEM-18989,semaforo,SEMAFOROACUSTICO_03.18,Intersección con Cl. Jerico,Paseo Marítimo Pablo Ruiz Picasso,36.7207020376279,-4.4026550000177025,municipal,si
ITS-SEM-18975,semaforo,SEMAFOROACUSTICO_03.01,Intersección con c/ Cervantes,Paseo de Reding,36.72096217653283,-4.409760832804449,municipal,si
ITS-SEM-19366,semaforo,SEMAFOROACUSTICO_16.04,,Avenida de José Ortega y Gasset,36.708313715076095,-4.485667524325237,municipal,si
ITS-SEM-19160,semaforo,SEMAFOROACUSTICO_08.15,Intersección con Av. gregorio Diego,Camino del Pato,36.689570355708945,-4.451254606265878,municipal,si
ITS-SEM-19014,semaforo,SEMAFOROACUSTICO_04.17,Intersección con c/ Pinzón,Alameda de Colón,36.71464323338136,-4.424443244952347,municipal,si
ITS-SEM-19058,semaforo,SEMAFOROACUSTICO_06.08,Intersección con c/ José María Coopello,Calle José María Coopello,36.725066308571115,-4.439098835010147,municipal,si
ITS-SEM-19349,semaforo,SEMAFOROACUSTICO_15.28,Intersección c/ Pablo Gargallo,Calle Pablo Gargallo,36.72182203762919,-4.469109000019541,municipal,si
ITS-SEM-19133,semaforo,SEMAFOROACUSTICO_07.19,Intersección con c/ Mendoza,Calle Mendoza,36.70178443916724,-4.434211850184805,municipal,si
ITS-SEM-19360,semaforo,SEMAFOROACUSTICO_15.40,Cruce con Cl. Esquilo,Avenida de Jenofonte,36.72121827762832,-4.485990450020057,municipal,si
ITS-SEM-19316,semaforo,SEMAFOROACUSTICO_14.05,Intersección con Av. Los Guindos,Calle Pacífico,36.689422486580646,-4.443261623401279,municipal,si
ITS-SEM-19187,semaforo,SEMAFOROACUSTICO_09.01,Intersección con Carril de Gamarra,Calle Juanita Reina,36.721694228725916,-4.44253005089254,municipal,si
ITS-SEM-19011,semaforo,SEMAFOROACUSTICO_04.14,Intersección con c/ Torregorda,Calle Atarazanas,36.71807474845826,-4.42407846452632,municipal,si
ITS-SEM-19202,semaforo,SEMAFOROACUSTICO_09.16,Intersección con Cl. Evaristo Minguet,Calle Juanita Reina,36.72245503763001,-4.443304000018799,municipal,si
ITS-SEM-19057,semaforo,SEMAFOROACUSTICO_06.07,Intersección con c/ José Mª Freullier,Calle José María Freuiller,36.72400858572319,-4.43934559823952,municipal,si
ITS-SEM-19142,semaforo,SEMAFOROACUSTICO_07.31,Intersección con c/ Juana Jugan,Calle Héroe de Sostoa,36.71074281647518,-4.431795179862353,municipal,si
ITS-SEM-19122,semaforo,SEMAFOROACUSTICO_07.06,Intersección con Cl. Heroe de Sostoa,Calle Héroe de Sostoa,36.71160720378237,-4.4306337833588705,municipal,si
ITS-SEM-19198,semaforo,SEMAFOROACUSTICO_09.12,Cruce con Cl. Orson Wells,Avenida de Jorge Luis Borges,36.719973267626884,-4.462060910019336,municipal,si
ITS-SEM-19252,semaforo,SEMAFOROACUSTICO_11.14,Intersección con Cl. Corregidor Ruiz de Pereda,Avenida de José Ortega y Gasset,36.71100603761544,-4.447591000018887,municipal,si
ITS-SEM-19188,semaforo,SEMAFOROACUSTICO_09.02,Intersección con Cl. Muladies,Avenida Carlos de Haya,36.721459349303736,-4.44359354676696,municipal,si
ITS-SEM-19191,semaforo,SEMAFOROACUSTICO_09.05,Intersección con Cl. Sánchez Borrero,Avenida Carlos de Haya,36.72282239241624,-4.451199620981164,municipal,si
ITS-SEM-19192,semaforo,SEMAFOROACUSTICO_09.06,Intersección con Cl. Núnez Vela,Avenida Carlos de Haya,36.72284281637993,-4.451301544923734,municipal,si
ITS-SEM-19254,semaforo,SEMAFOROACUSTICO_11.18,Intersección con c/ Pedro Zapata,Avenida de José Ortega y Gasset,36.70996604222265,-4.4534352421951064,municipal,si
ITS-SEM-19193,semaforo,SEMAFOROACUSTICO_09.07,Intersección con Cl. Castilla,Avenida Carlos de Haya,36.72315078759425,-4.452981948871618,municipal,si
ITS-SEM-19190,semaforo,SEMAFOROACUSTICO_09.04,Intersección con Avda. Santa Rosa de Lima,Avenida Carlos de Haya,36.7224332611241,-4.448624700326798,municipal,si
ITS-SEM-19344,semaforo,SEMAFOROACUSTICO_15.20,Cruce con Cl. Juán Frances Bosca,Calle Tamayo y Baus,36.72684541763553,-4.466905560019492,municipal,si
ITS-SEM-19196,semaforo,SEMAFOROACUSTICO_09.10,Intersección con Cl. James Joyce,Avenida Carlos de Haya,36.72530803763363,-4.458248000019229,municipal,si
ITS-SEM-19346,semaforo,SEMAFOROACUSTICO_15.22,Intersección con Cl. Charles Dickens,Calle Flaubert,36.72397103763195,-4.46288900001936,municipal,si
ITS-SEM-19320,semaforo,SEMAFOROACUSTICO_14.09,,Calle Pacífico,36.682610037579224,-4.447442000018805,municipal,si
ITS-SEM-19319,semaforo,SEMAFOROACUSTICO_14.08,Intersección Avda. Moliere,Calle Pacífico,36.683954037581024,-4.446653000018783,municipal,si
ITS-SEM-19195,semaforo,SEMAFOROACUSTICO_09.09,Cruce con Cl. Juan de Robles,Avenida Carlos de Haya,36.72455770763268,-4.4564818000191835,municipal,si
ITS-SEM-19189,semaforo,SEMAFOROACUSTICO_09.03,Intersección con Cl. México,Avenida Carlos de Haya,36.72195974372959,-4.445842579026015,municipal,si
ITS-SEM-19054,semaforo,SEMAFOROACUSTICO_06.04,,Plaza Aparejador Federico Bermúdez,36.721497510540225,-4.440069794673561,municipal,si
ITS-SEM-19201,semaforo,SEMAFOROACUSTICO_09.15,,Plaza José Bergamín,36.719313152347446,-4.454612731952702,municipal,si
ITS-SEM-19292,semaforo,SEMAFOROACUSTICO_12.34,Intersección con Cl. Enrique de Egas y con Camino de Suárez,Calle Enrique de Egas,36.72767185636926,-4.4419956207463125,municipal,si
ITS-SEM-19124,semaforo,SEMAFOROACUSTICO_07.09,Intersección c/ Amadeo Vives,Calle Héroe de Sostoa,36.70670503761004,-4.4368790000185765,municipal,si
ITS-SEM-19250,semaforo,SEMAFOROACUSTICO_11.12,Intersección con Av. José Ortega y Gasset,Avenida de José Ortega y Gasset,36.71132103761584,-4.445846000018841,municipal,si
ITS-SEM-19368,semaforo,SEMAFOROACUSTICO_16.09,,Avenida de José Ortega y Gasset,36.70665006862314,-4.46930122974746,municipal,si
ITS-SEM-19123,semaforo,SEMAFOROACUSTICO_07.07,Cruce con Cl. Fuengirola,Calle Héroe de Sostoa,36.708874027612765,-4.434153130018514,municipal,si
ITS-SEM-19138,semaforo,SEMAFOROACUSTICO_07.24,Intersección con c/ Ingeniero José Mª Garnica,Paseo de Antonio Machado,36.70958598441622,-4.4277262687866425,municipal,si
ITS-SEM-19137,semaforo,SEMAFOROACUSTICO_07.23,,Paseo de Antonio Machado,36.70796774103976,-4.429112111964262,municipal,si
ITS-SEM-19111,semaforo,SEMAFOROACUSTICO_02.10,Intersección con c/ Mar,Avenida de Salvador Allende,36.71927714001639,-4.359177052991362,municipal,si
ITS-SEM-19354,semaforo,SEMAFOROACUSTICO_15.33,,Avenida de Jorge Luis Borges,36.72016612561401,-4.46615369352174,municipal,si
ITS-SEM-19113,semaforo,SEMAFOROACUSTICO_02.12,Intersección con c/ Padre Lenchundi,Avenida de Salvador Allende,36.7187606030791,-4.355833679454214,municipal,si
ITS-SEM-18970,semaforo,SEMAFOROACUSTICO_02.14,Cruce con Playa Virginia,Avenida de Salvador Allende,36.717718647624245,-4.350789670016461,municipal,si
ITS-SEM-19143,semaforo,SEMAFOROACUSTICO_07.32,Intersección c/ Bartolomé Pancorbo,Calle Héroe de Sostoa,36.7047320376075,-4.439505000018641,municipal,si
ITS-SEM-18972,semaforo,SEMAFOROACUSTICO_02.16,Intersección c/ Plaza Virginia,Avenida de Salvador Allende,36.71740803762385,-4.348947000016421,municipal,si
ITS-SEM-18974,semaforo,SEMAFOROACUSTICO_02.18,Avenida Salvador Allende con c/ Julio Gómez.,Avenida de Salvador Allende,36.718341350981994,-4.354255199448916,municipal,si
ITS-SEM-19114,semaforo,SEMAFOROACUSTICO_02.13,Intersección con c/ Leopardi,Avenida de Salvador Allende,36.71800702266986,-4.352891966717061,municipal,si
ITS-SEM-18991,semaforo,SEMAFOROACUSTICO_03.20,Intersección con Cl. Idris,Calle Idris,36.723320628084835,-4.3967092037376565,municipal,si
ITS-SEM-19108,semaforo,SEMAFOROACUSTICO_02.07,Intersección c/ Escultor Marín Higuero,Avenida de Salvador Allende,36.71978903762685,-4.364760000016784,municipal,si
ITS-SEM-19110,semaforo,SEMAFOROACUSTICO_02.09,Intersección con calle Alonso Carrillo de Albornoz,Avenida de Salvador Allende,36.71952603762648,-4.361098000016702,municipal,si
ITS-SEM-19384,semaforo,SEMAFOROACUSTICO_18.02,Carretera de Coín -C/ Escritor Herrera Santaolalla,Carretera Coín,36.65986303755005,-4.495375000020179,municipal,si
ITS-SEM-19326,semaforo,SEMAFOROACUSTICO_14.16,Cruce con Cl. Carlos Rein,Calle Pacífico,36.698786447599886,-4.437211930018565,municipal,si
ITS-SEM-19139,semaforo,SEMAFOROACUSTICO_07.26,Intersección con Cl. Jerónimo Bobadilla,Avenida de Europa,36.70307403760533,-4.4435520000187525,municipal,si
ITS-SEM-19149,semaforo,SEMAFOROACUSTICO_08.03,Intersección con Avda. Manuel Torres,Avenida de Europa,36.70251559886944,-4.445793628711448,municipal,si
ITS-SEM-19219,semaforo,SEMAFOROACUSTICO_10.16,Intersección con Cl. Martínez Barrionuevo,Calle Actriz Rosario Pino,36.73074903764059,-4.425256000018326,municipal,si
ITS-SEM-19220,semaforo,SEMAFOROACUSTICO_10.17,Intersección Cl. Pepe González Marín,Calle Actriz Rosario Pino,36.732487037642834,-4.424095000018306,municipal,si
ITS-SEM-19194,semaforo,SEMAFOROACUSTICO_09.08,Intersección con c/ Alonso de Aguilar,Avenida Carlos de Haya,36.72399138685732,-4.455245733280252,municipal,si
ITS-SEM-19078,semaforo,SEMAFOROACUSTICO_00.12,,Avenida de José Ortega y Gasset,36.7062450376092,-4.505000000020625,municipal,si
ITS-SEM-19364,semaforo,SEMAFOROACUSTICO_16.02,Av. José Ortega y Gasset,Avenida de José Ortega y Gasset,36.70830303761189,-4.4905230000201595,municipal,si
ITS-SEM-19362,semaforo,SEMAFOROACUSTICO_15.43,,Calle Félix Gancedo,36.72117149762832,-4.49189044002024,municipal,si
ITS-SEM-19248,semaforo,SEMAFOROACUSTICO_11.10,Intersección con c/ Conde de Guadalhorce,Plaza Cruz de Humilladero,36.71219958300047,-4.441170841474168,municipal,si
ITS-SEM-19383,semaforo,SEMAFOROACUSTICO_18.01,,Carretera Coín,36.65940784320755,-4.492869302520017,municipal,si
ITS-SEM-19363,semaforo,SEMAFOROACUSTICO_16.01,,Avenida de José Ortega y Gasset,36.70826389248753,-4.4904998158467295,municipal,si
ITS-SEM-19112,semaforo,SEMAFOROACUSTICO_02.11,Intersección con c/ Aguilar y Cano,Avenida de Salvador Allende,36.71910890308104,-4.357808455841473,municipal,si
ITS-SEM-19386,semaforo,SEMAFOROACUSTICO_18.04,,Calle Sedella,36.66145532070398,-4.503192507707157,municipal,si
ITS-SEM-19183,semaforo,SEMAFOROACUSTICO_08.42,En el Colegio Santa Bárbara,Avenida de Europa,36.6954360375956,-4.460739000019225,municipal,si
ITS-SEM-19182,semaforo,SEMAFOROACUSTICO_08.41,Intersección con Cl. Currito de la Cruz.,Avenida de Europa,36.69858875954674,-4.454816579837795,municipal,si
ITS-SEM-19018,semaforo,SEMAFOROACUSTICO_04.21,Intersección con c/ Nazareno del Paso,Calle Hilera,36.71779954488257,-4.427222013491858,municipal,si
ITS-SEM-19345,semaforo,SEMAFOROACUSTICO_15.21,Cruce con Cl. Orson Welles,Calle Navarro Ledesma,36.725620637634066,-4.463153380019381,municipal,si
ITS-SEM-19038,semaforo,SEMAFOROACUSTICO_05.04,Intersección c/ Virgen de la Cabeza,Calle Virgen de la Fuensanta,36.713967037619234,-4.447418000018893,municipal,si
ITS-SEM-19032,semaforo,SEMAFOROACUSTICO_04.35,Intersección con Pasaje Linaje,Calle Linaje,36.715847291214814,-4.425065517443817,municipal,si
ITS-SEM-19065,semaforo,SEMAFOROACUSTICO_06.15,Intersección con Urb. La Roca,Avenida de Simón Bolívar,36.73228503764258,-4.433621000018559,municipal,si
ITS-SEM-19154,semaforo,SEMAFOROACUSTICO_08.08,Intersección con Cl. Puerto Oncala,Avenida de Europa,36.700546302250565,-4.451383113880043,municipal,si
ITS-SEM-19240,semaforo,SEMAFOROACUSTICO_11.01,Intersección con c/ Flores García,Calle la Unión,36.71131155001406,-4.438854753989745,municipal,si
ITS-SEM-19243,semaforo,SEMAFOROACUSTICO_11.04,Intersección con c/ Andarax,Calle la Unión,36.70928387206057,-4.442850574869786,municipal,si
ITS-SEM-19359,semaforo,SEMAFOROACUSTICO_15.39,Cruce con Cl. María Casares,Calle Navarro Ledesma,36.724356987632376,-4.481504700019925,municipal,si
ITS-SEM-19044,semaforo,SEMAFOROACUSTICO_05.12,Intersección con c/ Virgen de la Estrella,Calle Virgen de la Fuensanta,36.7147034367211,-4.442725181598347,municipal,si
ITS-SEM-19172,semaforo,SEMAFOROACUSTICO_08.28,Intersección con Cl. Cortijuelo,Avenida de Europa,36.7021490376042,-4.447455000018855,municipal,si
ITS-SEM-19155,semaforo,SEMAFOROACUSTICO_08.09,Intersección con Cl. Gaucín,Avenida de Europa,36.70004683173512,-4.45240259172431,municipal,si
ITS-SEM-19241,semaforo,SEMAFOROACUSTICO_11.02,Intersección con c/ Antonio Martelo,Calle la Unión,36.71037673906878,-4.440663233418082,municipal,si
ITS-SEM-19242,semaforo,SEMAFOROACUSTICO_11.03,Intersección con c/ Gregorio de Frias,Calle la Unión,36.70985154127093,-4.44170996548617,municipal,si
ITS-SEM-18976,semaforo,SEMAFOROACUSTICO_03.03,Intersección con Cl. Reding,Calle Reding,36.71908686562763,-4.410991966742321,municipal,si
ITS-SEM-19358,semaforo,SEMAFOROACUSTICO_15.37,,Calle Navarro Ledesma,36.724380307632366,-4.478179460019822,municipal,si
ITS-SEM-18996,semaforo,SEMAFOROACUSTICO_03.26,Paseo de los Curas a la altura de Recinto Eduardo Ocón.,Avenida de Cervantes,36.71864235271914,-4.416160583514144,municipal,si
ITS-SEM-18999,semaforo,SEMAFOROACUSTICO_04.02,A la altura del recinto Eduardo Ocón,Avenida de Cervantes,36.7195625507155,-4.415827989596294,municipal,si
ITS-SEM-19034,semaforo,SEMAFOROACUSTICO_04.37,Frente al Museo de la Aduana,Avenida de Cervantes,36.71955503762641,-4.4159740000180445,municipal,si
ITS-SEM-19035,semaforo,SEMAFOROACUSTICO_04.38,A la altura del Ayuntamiento de Málaga,Avenida de Cervantes,36.71987403762681,-4.414839000018026,municipal,si
ITS-SEM-19208,semaforo,SEMAFOROACUSTICO_10.04,Intersección con c/ Alonso de Palencia,Calle Martínez Maldonado,36.72147063643196,-4.43265214564266,municipal,si
ITS-SEM-19214,semaforo,SEMAFOROACUSTICO_10.10,Intersección con c/ Mazarredo,Calle Don Juan de Austria,36.72686945595823,-4.428665712494189,municipal,si
ITS-SEM-18977,semaforo,SEMAFOROACUSTICO_03.04,,Plaza de la Malagueta,36.718282225502065,-4.409767538326982,municipal,si
ITS-SEM-19218,semaforo,SEMAFOROACUSTICO_10.14,Intersección con Cl. Huerto de los Claveles,Calle Huerto de los Claveles,36.726746381074506,-4.425652250665874,municipal,si
ITS-SEM-19307,semaforo,SEMAFOROACUSTICO_13.13,Intersección con Alameda Barceló,Alameda de Capuchinos,36.73203403764227,-4.417463000018122,municipal,si
ITS-SEM-19308,semaforo,SEMAFOROACUSTICO_13.14,Intersección con Cl. Miguel Bueno Lara,Alameda de Capuchinos,36.73024403763998,-4.419627000018176,municipal,si
ITS-SEM-19067,semaforo,SEMAFOROACUSTICO_06.17,Intersección con Cl. Alonso de Palencia,Calle Hilera,36.71946795142982,-4.432661533374202,municipal,si
ITS-SEM-19304,semaforo,SEMAFOROACUSTICO_13.10,Cmno. de los Almendrales - C/ Toquero,Camino de los Almendrales,36.734697037645724,-4.412597000018001,municipal,si
ITS-SEM-19118,semaforo,SEMAFOROACUSTICO_06.29,Esquina calle Juan Fernández Suria,Calle Martínez Maldonado,36.721564037628966,-4.438387000018663,municipal,si
ITS-SEM-19237,semaforo,SEMAFOROACUSTICO_10.36,,Avenida del Doctor Marañón,36.73233993515899,-4.428298524460932,municipal,si
ITS-SEM-19046,semaforo,SEMAFOROACUSTICO_05.15,Intersección con c/ Virgen de las Flores,Avenida del Obispo Ángel Herrera Oria,36.71855205232173,-4.443309903163627,municipal,si
ITS-SEM-19117,semaforo,SEMAFOROACUSTICO_06.28,Intersección c/ Diego Vázquez Otero,Avenida del Obispo Ángel Herrera Oria,36.7181950376246,-4.439474000018683,municipal,si
ITS-SEM-19104,semaforo,SEMAFOROACUSTICO_02.01,A la altura de los Baños del Camen,Calle Bolivia,36.72150664773499,-4.38306145371729,municipal,si
ITS-SEM-19105,semaforo,SEMAFOROACUSTICO_02.02,C/ Boliva - C/ Pez Plata,Calle Bolivia,36.72144503762888,-4.379739000017143,municipal,si
ITS-SEM-18971,semaforo,SEMAFOROACUSTICO_02.15,Intersección c/ Ángel Guimera,Calle Bolivia,36.72108403762843,-4.371889000016955,municipal,si
ITS-SEM-19106,semaforo,SEMAFOROACUSTICO_02.03,C/ Bolivia con César Riario.,Calle Bolivia,36.72160070702846,-4.376903772371213,municipal,si
ITS-SEM-19055,semaforo,SEMAFOROACUSTICO_06.05,Cruce con Cl. Monseñor Carrillo Rubio,Calle Martínez Maldonado,36.72151157762886,-4.437153820018624,municipal,si
ITS-SEM-19369,semaforo,SEMAFOROACUSTICO_16.12,Intersección con Cl. Hamlet,Calle Hamlet,36.71029825528613,-4.466084539909715,municipal,si
ITS-SEM-19235,semaforo,SEMAFOROACUSTICO_10.34,,Calle Godino,36.729897549795545,-4.428591359305385,municipal,si
